cluster,num_users,median_sequence_len,mean_sequence_len,mean_unique_events,mean_repeat_ratio,mean_prefix_active_days,retention_7d_rate,retention_14d_rate,pooling
1,25385,184.0,1128.89032893441,9.57218830017727,0.8915284009021067,1.2203663580854835,0.2062037363412055,0.10848898333519741,max
4,15633,17.0,113.811168681635,6.323930147764345,0.6407017165807232,1.109575897140664,0.15492957746478872,0.08653846153846154,max
0,9062,576.0,2005.5536305451335,9.570293533436327,0.9161292164289618,1.4964687706907966,0.4317966529838964,0.30677148472395926,max
3,2063,21.0,764.3218613669413,4.231216674745516,0.8059688112772391,1.2544837615123607,0.1534090909090909,0.10839160839160839,max
2,352,400.5,2398.6136363636365,6.284090909090909,0.9211240002086672,1.2159090909090908,0.17903930131004367,0.16,max
